"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@IreguiMa @icbf El paternalismo es peligrosísimo. No es sano. Pero con los impuestos que pagamos, los niveles de sa… https://t.co/LY9zWFsuKH",FALSE,13,"IreguiMa",2018-05-26 04:08:06,TRUE,"1000216510529462272","1000227049934553090","846914585579995137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paolaturbay",0,FALSE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 04:06:55,FALSE,NA,"1000226749530206208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaeloyMakeba",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 04:06:54,FALSE,NA,"1000226748955611141",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SaraGiraldoR",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 04:06:29,FALSE,NA,"1000226642000777216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonLuisEduardo",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 04:03:06,FALSE,NA,"1000225788921352193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","linavanesag",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:57:26,FALSE,NA,"1000224362782511104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PedrOrtegaG",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:50:34,FALSE,NA,"1000222635953917952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bersogar",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:48:34,FALSE,NA,"1000222131416903680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngieAboga",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:47:42,FALSE,NA,"1000221913262841858",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","YoselinNino",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:47:13,FALSE,NA,"1000221793729368064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Natzgonzalez1",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:46:44,FALSE,NA,"1000221673604485121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sergiodsg",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:45:26,FALSE,NA,"1000221346767540224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PedroAlvarezG",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:43:32,FALSE,NA,"1000220867551485953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EriSawPer",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:42:02,FALSE,NA,"1000220487321112581",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samir_christian",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:41:35,FALSE,NA,"1000220377191190528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","germanome",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:39:50,FALSE,NA,"1000219937674350592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Kiraxz",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:38:47,FALSE,NA,"1000219669503062016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guberney",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:38:16,FALSE,NA,"1000219540817633280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Elblatante",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:36:15,FALSE,NA,"1000219035810914305",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_p_i_p_E_",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:34:42,FALSE,NA,"1000218645325385729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","luisaferllano",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:33:41,FALSE,NA,"1000218389326057472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dmlopeza09",160,TRUE,FALSE,NA,NA
"#DebateFinal se están olvidando de termitas como: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia dónde va… https://t.co/llXS3oO5vd",FALSE,1,NA,2018-05-26 03:33:23,TRUE,NA,"1000218314415788033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rafaeloteroc",1,FALSE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:32:24,FALSE,NA,"1000218063059521536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dongerancho",160,TRUE,FALSE,NA,NA
"RT @RobertoAnguloS: Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, hacia…",FALSE,0,NA,2018-05-26 03:32:22,FALSE,NA,"1000218057132867584",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","intldoomsday",160,TRUE,FALSE,NA,NA
"Unos temitas olvidados. Píldora para la memoria en el debate: Hambre en La Guajira, Sistema de Salud, ICBF, PAE, ha… https://t.co/51aklPXZwM",FALSE,374,NA,2018-05-26 03:31:53,TRUE,NA,"1000217936689319937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobertoAnguloS",160,FALSE,FALSE,NA,NA
"@NoticiasCaracol El ICBF ya no es garantía para los niños, están expuestos dentro y fuera, cómo protegerlos del mal… https://t.co/gOv1fqyZXJ",FALSE,0,"NoticiasCaracol",2018-05-26 03:28:24,TRUE,"1000213574818594816","1000217060138512384","17813487","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","yeserivero",0,FALSE,FALSE,NA,NA
"@paolaturbay @icbf Y no toda la educación depende del #Estado No podemos seguir siendo paternalistas. Cada cual tiene su responsabilidad <ed><U+00A0><U+00BD><ed><U+00B1><U+0087>",FALSE,1,"IreguiMa",2018-05-26 03:26:13,FALSE,"1000216162939101184","1000216510529462272","846914585579995137","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IreguiMa",0,FALSE,FALSE,NA,NA
"@paolaturbay Precisamente pienso en eso. #Familia Y valores. Mi familia tiene 3 corrientes políticas. #Respeto Fortalecer @ICBF y...",FALSE,1,"paolaturbay",2018-05-26 03:24:51,FALSE,"1000214431807299584","1000216162939101184","52914117","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IreguiMa",0,FALSE,FALSE,NA,NA
"RT @CABETORODRIGUE3: #MasCercaDelCiudadano. Lanzamiento de la nueva imagen de la campaña #ojosentodaspartes, con participación de la Policí…",FALSE,0,NA,2018-05-26 02:55:41,FALSE,NA,"1000208823796273154",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Edgarfranco1973",13,TRUE,FALSE,NA,NA
"RT @karenabudi: En el Puesto de Mando Unificado, los equipos ICBF, @GobAntioquia, @AlcaldiadeMed, @cruzrojacol, @EPMestamosahi y otros, rea…",FALSE,0,NA,2018-05-26 02:52:41,FALSE,NA,"1000208069597519872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Jennyta59",23,TRUE,FALSE,NA,NA
"RT @CABETORODRIGUE3: #MasCercaDelCiudadano. Lanzamiento de la nueva imagen de la campaña #ojosentodaspartes, con participación de la Policí…",FALSE,0,NA,2018-05-26 02:45:42,FALSE,NA,"1000206313689964544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oscaracardenasr",13,TRUE,FALSE,NA,NA
"Deben pagar impuestos quienes tengan hijos a los 14 años hasta los 23 sin ningún respaldo económico. Cómo? No sé. S… https://t.co/WGRu1kQggR",FALSE,0,NA,2018-05-26 02:43:47,TRUE,NA,"1000205830711660545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eldramaturgode",0,FALSE,FALSE,NA,NA
"RT @GeneracionesApc: Los NNA de #Chorrillos hicieron presencia hoy en la UAT de Suba @ALCALDIASUBA11, desde el ejercicio de Control Social…",FALSE,0,NA,2018-05-26 01:29:22,FALSE,NA,"1000187104440221697",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Natamanguare",4,TRUE,FALSE,NA,NA
"RT @CesarMa32324239: @BluRadioCo @JuanManSantos Logros en materia contra corrupcion?

<ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> otrosi Ocaña-gamarra
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>negociados de ROBErto prieto…",FALSE,0,NA,2018-05-26 01:19:53,FALSE,NA,"1000184716576874496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NANACHAGU",2,TRUE,FALSE,NA,NA
"@BluRadioCo @JuanManSantos Logros en materia contra corrupcion?

<ed><U+00A0><U+00BD><ed><U+00B2><U+00B0> otrosi Ocaña-gamarra
<ed><U+00A0><U+00BD><ed><U+00B2><U+00B0>negociados de ROBErto prie… https://t.co/rY95JLKika",FALSE,2,"BluRadioCo",2018-05-26 01:17:50,TRUE,"1000181335355510787","1000184199888953344","622082899","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CesarMa32324239",2,FALSE,FALSE,NA,NA
"RT @GeneracionesApc: Los NNA de #Chorrillos hicieron presencia hoy en la UAT de Suba @ALCALDIASUBA11, desde el ejercicio de Control Social…",FALSE,0,NA,2018-05-26 00:20:44,FALSE,NA,"1000169829167484934",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ALCALDIASUBA11",4,TRUE,FALSE,NA,NA
"RT @jjolivella: Retweeted DELAESPRIELLALawyers (@DELAESPRIELLAE):

El ICBF atendió cada día 30 casos de abuso sexual infantil durante 2017,…",FALSE,0,NA,2018-05-26 00:06:19,FALSE,NA,"1000166202243772417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","invaristi02",3,TRUE,FALSE,NA,NA
"RT @DELAESPRIELLAE: Según el ICBF, 10.082 niños son víctimas de violencia intrafamiliar cada año, con una alta tendencia al abuso sexual. ¿…",FALSE,0,NA,2018-05-26 00:05:13,FALSE,NA,"1000165925948182528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","invaristi02",153,TRUE,FALSE,NA,NA
"RT @DELAESPRIELLAE: ICBF: ¿Por qué no hay un sistema de información y un seguimiento claro de lo que ocurre con la violencia contra la niñe…",FALSE,0,NA,2018-05-26 00:00:34,FALSE,NA,"1000164756672696321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","invaristi02",124,TRUE,FALSE,NA,NA
"Aprendiendo de diferentes formas de acuerdo a lo q mas nos gusta! Ser como quiero ser es Mi Derecho <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>  #APC… https://t.co/ExbO1zHiLf",FALSE,1,NA,2018-05-25 23:56:54,TRUE,NA,"1000163832747216896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneracionesApc",0,FALSE,FALSE,NA,NA
"RT @propiauruguay: Delegados del CAC y PROPIA de @INAU_Oficial visitaron las Súper Campeonas en Soacha, Colombia, y conversaron con las niñ…",FALSE,0,NA,2018-05-25 23:50:55,FALSE,NA,"1000162324890701825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlgerForero",1,TRUE,FALSE,NA,NA
"Los NNA de #Chorrillos hicieron presencia hoy en la UAT de Suba @ALCALDIASUBA11, desde el ejercicio de Control Soci… https://t.co/dXfwYGhY6b",FALSE,3,NA,2018-05-25 23:50:40,TRUE,NA,"1000162262844432384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneracionesApc",4,FALSE,FALSE,NA,NA
"RT @propiauruguay: Las Súper Campeonas, un proyecto de la estrategia AMAS (ICBF) que promueve los derechos de niñas y adolescentes a través…",FALSE,0,NA,2018-05-25 23:50:34,FALSE,NA,"1000162237686927361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OlgerForero",1,TRUE,FALSE,NA,NA
"Tantos niños en el ICBF y se acaban en la presentación de la Selección Colombia.

Noooooo <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>
#VamosColombia",FALSE,1,NA,2018-05-25 23:46:33,FALSE,NA,"1000161229372055557",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AlejoBernalFPC",0,FALSE,FALSE,NA,NA
"Nuestra felicidad está en dar a otros eso que construimos y soñamos #APC #GENERACIONESCONBIENESTAR #ICBF… https://t.co/JLMDWLpgtX",FALSE,0,NA,2018-05-25 23:46:08,TRUE,NA,"1000161122262159360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneracionesApc",0,FALSE,FALSE,NA,NA
"RT @CristoAtado: HUY NOOOO. Me ACABA DE INFORMAR UN PRIMO QUE TRABAJA EN EL INPEC QUE POPEYE FUE INTERCAMBIADO POR GARAVITO PARA QUE PUEDA…",FALSE,0,NA,2018-05-25 23:40:24,FALSE,NA,"1000159678754709504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VManueldc",18,TRUE,FALSE,NA,NA
"Heroes y Villanos, así  los NNA identifican factores de riesgo y de protección en sus entornos. #APC… https://t.co/QvvRbKT6tQ",FALSE,0,NA,2018-05-25 23:38:02,TRUE,NA,"1000159086489559040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeneracionesApc",0,FALSE,FALSE,NA,NA
"RT @Corromboyo_: Que tiene que pagar eps, arl, caja de compensación, pensión, cree, icbf, además de las 3 estampillas. https://t.co/QnJrDAv…",FALSE,0,NA,2018-05-25 23:16:24,FALSE,NA,"1000153641918124032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corromboyo_",181,TRUE,FALSE,NA,NA
"RT @CABETORODRIGUE3: #MasCercaDelCiudadano. Lanzamiento de la nueva imagen de la campaña #ojosentodaspartes, con participación de la Policí…",FALSE,0,NA,2018-05-25 23:13:40,FALSE,NA,"1000152950621253632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johancala4",13,TRUE,FALSE,NA,NA
"RT @karenabudi: En el Puesto de Mando Unificado, los equipos ICBF, @GobAntioquia, @AlcaldiadeMed, @cruzrojacol, @EPMestamosahi y otros, rea…",FALSE,0,NA,2018-05-25 23:01:29,FALSE,NA,"1000149885352660992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IDEA_Antioquia",23,TRUE,FALSE,NA,NA
"RT @CristoAtado: HUY NOOOO. Me ACABA DE INFORMAR UN PRIMO QUE TRABAJA EN EL INPEC QUE POPEYE FUE INTERCAMBIADO POR GARAVITO PARA QUE PUEDA…",FALSE,0,NA,2018-05-25 22:32:22,FALSE,NA,"1000142559971282944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Andrujar81",18,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 22:31:20,FALSE,NA,"1000142301140840448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HeleinArevalo",20,TRUE,FALSE,NA,NA
"RT @Ambarella2011: Volverse a encontrar, rescatar la voz de los mayores, bailar en torno a los tambores recuperando la sabiduría ancestral,…",FALSE,0,NA,2018-05-25 22:25:46,FALSE,NA,"1000140899530231809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaneth27572810",4,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 22:24:24,FALSE,NA,"1000140553068138497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaneth27572810",20,TRUE,FALSE,NA,NA
"RT @CABETORODRIGUE3: #MasCercaDelCiudadano. Lanzamiento de la nueva imagen de la campaña #ojosentodaspartes, con participación de la Policí…",FALSE,0,NA,2018-05-25 22:19:50,FALSE,NA,"1000139403577184256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sangiefer",13,TRUE,FALSE,NA,NA
"RT @karenabudi: En el Puesto de Mando Unificado, los equipos ICBF, @GobAntioquia, @AlcaldiadeMed, @cruzrojacol, @EPMestamosahi y otros, rea…",FALSE,0,NA,2018-05-25 22:19:35,FALSE,NA,"1000139340515872768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnaElen73908848",23,TRUE,FALSE,NA,NA
"RT @karenabudi: En el Puesto de Mando Unificado, los equipos ICBF, @GobAntioquia, @AlcaldiadeMed, @cruzrojacol, @EPMestamosahi y otros, rea…",FALSE,0,NA,2018-05-25 22:16:28,FALSE,NA,"1000138556726181888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Luis_Perez_G",23,TRUE,FALSE,NA,NA
"RT @CristoAtado: HUY NOOOO. Me ACABA DE INFORMAR UN PRIMO QUE TRABAJA EN EL INPEC QUE POPEYE FUE INTERCAMBIADO POR GARAVITO PARA QUE PUEDA…",FALSE,0,NA,2018-05-25 22:09:32,FALSE,NA,"1000136813833486336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cmarcafederal",18,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:39,FALSE,NA,"1000134072713310209",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ZamiraSaenz",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:33,FALSE,NA,"1000134049095147521",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","zuleynovoa",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:26,FALSE,NA,"1000134019764375552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","zulymezap",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:22,FALSE,NA,"1000134004471926784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","zunigaallyson",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:19,FALSE,NA,"1000133988479102976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MarencoLiliana",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:15,FALSE,NA,"1000133974096785408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","manubel0",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:09,FALSE,NA,"1000133947655942145",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","malerodriguez22",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:58:05,FALSE,NA,"1000133931990175744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","maguimonterrosa",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:59,FALSE,NA,"1000133907361288194",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","luisfontalmedin",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:56,FALSE,NA,"1000133892370821127",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","luisamarg1",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:52,FALSE,NA,"1000133876348579840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","luisagomez1234",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:49,FALSE,NA,"1000133862586974210",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lucymontesb",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:45,FALSE,NA,"1000133845868478466",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","lilipaobuelvas",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:41,FALSE,NA,"1000133829368143874",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","karsol33",20,TRUE,FALSE,NA,NA
"RT @karenabudi: Uno de los retos más valiosos y desafiantes de los hogares es la crianza. Desde ICBF acompañamos a 2.5 millones de familias…",FALSE,0,NA,2018-05-25 21:57:37,FALSE,NA,"1000133813413007360",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KamylaAndrea3",20,TRUE,FALSE,NA,NA
"RT @CristoAtado: HUY NOOOO. Me ACABA DE INFORMAR UN PRIMO QUE TRABAJA EN EL INPEC QUE POPEYE FUE INTERCAMBIADO POR GARAVITO PARA QUE PUEDA…",FALSE,0,NA,2018-05-25 21:55:46,FALSE,NA,"1000133350328238080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jorleo5",18,TRUE,FALSE,NA,NA
